# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
23,Flop,1,-25,25,RAISE,24,"['2h', 'Ah']","['6h', '5d']","['9h', '7h', '5h']",,4s,6,6
23,Flop,0,-25,25,RAISE,70,"['2h', 'Ah']","['6h', '5d']","['9h', '7h', '5h']",,4s,6,6
23,Flop,1,-25,25,FOLD,0,"['2h', 'Ah']","['6h', '5d']","['9h', '7h', '5h']",,4s,30,30
24,Pre-Flop,0,5,-5,CALL,0,"['3d', '5d']","['4d', '4s']","['6d', '6h']",,,1,1
24,Pre-Flop,1,5,-5,DISCARD,0,"['3d', '5d']","['4d', '4s']","['6d', '6h']",,,2,2
24,Pre-Flop,1,5,-5,RAISE,4,"['3d', '5d']","['4d', 'Ad']","['6d', '6h']",,4s,2,2
24,Pre-Flop,0,5,-5,CALL,0,"['3d', '5d']","['4d', 'Ad']","['6d', '6h']",,4s,2,2
24,Flop,0,5,-5,CHECK,0,"['3d', '5d']","['4d', 'Ad']","['6d', '6h', '7d']",,4s,6,6
24,Flop,1,5,-5,RAISE,23,"['3d', '5d']","['4d', 'Ad']","['6d', '6h', '7d']",,4s,6,6
24,Flop,0,5,-5,CALL,0,"['3d', '5d']","['4d', 'Ad']","['6d', '6h', '7d']",,4s,6,6
24,Turn,0,5,-5,CHECK,0,"['3d', '5d']","['4d', 'Ad']","['6d', '6h', '7d', '8h']",,4s,29,29
24,Turn,1,5,-5,CHECK,0,"['3d', '5d']","['4d', 'Ad']","['6d', '6h', '7d', '8h']",,4s,29,29
24,River,0,5,-5,CHECK,0,"['3d', '5d']","['4d', 'Ad']","['6d', '6h', '7d', '8h', '6s']",,4s,29,29
24,River,1,5,-5,CHECK,0,"['3d', '5d']","['4d', 'Ad']","['6d', '6h', '7d', '8h', '6s']",,4s,29,29
25,Pre-Flop,1,-24,24,CALL,0,"['8h', 'Ad']","['5h', '9s']","['8d', '6h']",,,1,1
25,Pre-Flop,0,-24,24,RAISE,5,"['8h', 'Ad']","['5h', '9s']","['8d', '6h']",,,2,2
25,Pre-Flop,1,-24,24,CALL,0,"['8h', 'Ad']","['5h', '9s']","['8d', '6h']",,,2,2
25,Flop,1,-24,24,CHECK,0,"['8h', 'Ad']","['5h', '9s']","['8d', '6h', '3s']",,,7,7
25,Flop,0,-24,24,RAISE,25,"['8h', 'Ad']","['5h', '9s']","['8d', '6h', '3s']",,,7,7
25,Flop,1,-24,24,FOLD,0,"['8h', 'Ad']","['5h', '9s']","['8d', '6h', '3s']",,,7,7
26,Pre-Flop,0,-17,17,RAISE,2,"['As', '5h']","['4d', '3s']","['6s', '2s']",,,1,1
26,Pre-Flop,1,-17,17,DISCARD,0,"['As', '5h']","['4d', '3s']","['6s', '2s']",,,2,2
26,Pre-Flop,1,-17,17,CALL,0,"['As', '5h']","['4d', '7s']","['6s', '2s']",,3s,2,2
26,Flop,0,-17,17,CHECK,0,"['As', '5h']","['4d', '7s']","['6s', '2s', '8h']",,3s,4,4
26,Flop,1,-17,17,CHECK,0,"['As', '5h']","['4d', '7s']","['6s', '2s', '8h']",,3s,4,4
26,Turn,0,-17,17,CHECK,0,"['As', '5h']","['4d', '7s']","['6s', '2s', '8h', '2h']",,3s,4,4
26,Turn,1,-17,17,CHECK,0,"['As', '5h']","['4d', '7s']","['6s', '2s', '8h', '2h']",,3s,4,4
26,River,0,-17,17,CHECK,0,"['As', '5h']","['4d', '7s']","['6s', '2s', '8h', '2h', '7h']",,3s,4,4
26,River,1,-17,17,CHECK,0,"['As', '5h']","['4d', '7s']","['6s', '2s', '8h', '2h', '7h']",,3s,4,4
27,Pre-Flop,1,-21,21,RAISE,3,"['9d', '2d']","['9h', '7s']","['4d', '4h']",,,1,1
27,Pre-Flop,0,-21,21,CALL,0,"['9d', '2d']","['9h', '7s']","['4d', '4h']",,,2,2
27,Flop,1,-21,21,DISCARD,0,"['9d', '2d']","['9h', '7s']","['4d', '4h', '5s']",,,5,5
27,Flop,1,-21,21,RAISE,15,"['9d', '2d']","['6s', '7s']","['4d', '4h', '5s']",,9h,5,5
27,Flop,0,-21,21,DISCARD,0,"['9d', '2d']","['6s', '7s']","['4d', '4h', '5s']",,9h,5,5
27,Flop,0,-21,21,FOLD,0,"['9d', '3d']","['6s', '7s']","['4d', '4h', '5s']",2d,9h,5,5
28,Pre-Flop,0,-26,26,CALL,0,"['8h', '4h']","['2d', '5d']","['4d', '7h']",,,1,1
28,Pre-Flop,1,-26,26,DISCARD,0,"['8h', '4h']","['2d', '5d']","['4d', '7h']",,,2,2
28,Pre-Flop,1,-26,26,CHECK,0,"['8h', '4h']","['9d', '5d']","['4d', '7h']",,2d,2,2
28,Flop,0,-26,26,RAISE,5,"['8h', '4h']","['9d', '5d']","['4d', '7h', '9h']",,2d,2,2
28,Flop,1,-26,26,RAISE,14,"['8h', '4h']","['9d', '5d']","['4d', '7h', '9h']",,2d,2,2
28,Flop,0,-26,26,RAISE,25,"['8h', '4h']","['9d', '5d']","['4d', '7h', '9h']",,2d,7,7
28,Flop,1,-26,26,FOLD,0,"['8h', '4h']","['9d', '5d']","['4d', '7h', '9h']",,2d,21,21
29,Pre-Flop,1,-5,5,RAISE,3,"['4h', '7d']","['6d', '4d']","['2h', '3d']",,,1,1
29,Pre-Flop,0,-5,5,CALL,0,"['4h', '7d']","['6d', '4d']","['2h', '3d']",,,2,2
29,Flop,1,-5,5,RAISE,20,"['4h', '7d']","['6d', '4d']","['2h', '3d', '6s']",,,5,5
29,Flop,0,-5,5,DISCARD,0,"['4h', '7d']","['6d', '4d']","['2h', '3d', '6s']",,,5,5
29,Flop,0,-5,5,CALL,0,"['4h', '9d']","['6d', '4d']","['2h', '3d', '6s']",7d,,5,5
29,Turn,1,-5,5,RAISE,75,"['4h', '9d']","['6d', '4d']","['2h', '3d', '6s', '8d']",7d,,25,25
29,Turn,0,-5,5,FOLD,0,"['4h', '9d']","['6d', '4d']","['2h', '3d', '6s', '8d']",7d,,25,25
30,Pre-Flop,0,-30,30,RAISE,3,"['9h', '8s']","['8d', '5h']","['5d', '4h']",,,1,1
30,Pre-Flop,1,-30,30,CALL,0,"['9h', '8s']","['8d', '5h']","['5d', '4h']",,,2,2
30,Flop,0,-30,30,RAISE,15,"['9h', '8s']","['8d', '5h']","['5d', '4h', '8h']",,,5,5
